drug_name;ap_name;expiration_date;realization
Амброгексал таблетки 30мг упаковка №20;          Аптека №212 от ЦРА № 182 Минского р-на;28.02.2025;2
Амброгексал таблетки 30мг упаковка №20;          Аптека №139 от ЦРА №182 Минского района;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №141 от ЦРА №182 Минского района;28.02.2025;15
Амброгексал таблетки 30мг упаковка №20; - Молодечненский район;;200
Амброгексал таблетки 30мг упаковка №20;          ЦРА №198 Молодечненского района;28.02.2025;80
Амброгексал таблетки 30мг упаковка №20;          Аптека №60 от ЦРА № 198 Молодечненского р-на;28.02.2025;20
Амброгексал таблетки 30мг упаковка №20;          Аптека №111 от ЦРА № 198 Молодечненского р-на;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №180 от ЦРА № 198 Молодечненского р-на;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №110 от ЦРА № 198 Молодечненского р-на;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №115 от ЦРА № 198 Молодечненского р-на;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №142 от ЦРА № 198 Молодечненского р-на;28.02.2025;60
Амброгексал таблетки 30мг упаковка №20; - Мядельский район;;35
Амброгексал таблетки 30мг упаковка №20;          Аптека №308 от ЦРА № 131 Мядельского района;28.02.2025;3
Амброгексал таблетки 30мг упаковка №20;          ЦРА №131 Мядельского района;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №135 ЦРА №131 Мядельского района;28.02.2025;5
Амброгексал таблетки 30мг упаковка №20;          Аптека №11 от ЦРА №131 Мядельского района;28.02.2025;5
Амброгексал таблетки 30мг упаковка №20;          Аптека №133 от ЦРА №131 Мядельского района;28.02.2025;2
Амброгексал таблетки 30мг упаковка №20;          Аптека №286 от ЦРА №131 Мядельского р-на;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20; - Несвижский район;;40
Амброгексал таблетки 30мг упаковка №20;           Аптека №105 от ЦРА №4 Несвижского р-на;28.02.2025;5
Амброгексал таблетки 30мг упаковка №20;          Аптека №331 от ЦРА № 4 Несвижского района;28.02.2025;2
Амброгексал таблетки 30мг упаковка №20;          ЦРА №4 Несвижского района;28.02.2025;5
Амброгексал таблетки 30мг упаковка №20;          Аптека №6 от ЦРА №4 Несвижского района;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №140 от ЦРА №4 Несвижского р-на;28.02.2025;5
Амброгексал таблетки 30мг упаковка №20;          Аптека №277 от ЦРА №4 Несвижского района;28.02.2025;10
Амброгексал таблетки 30мг упаковка №20;          Аптека №294 от ЦРА №4 Несвижского района;28.02.2025;3
Амброгексал таблетки 30мг упаковка №20; - Пуховичский район;;15
Амброгексал таблетки 30мг упаковка №20;          ЦРА №25 Пуховичского района;28.02.2025;10
